"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","Q88_First.Click","Q88_Last.Click","Q88_Page.Submit","Q88_Click.Count","Q84_First.Click","Q84_Last.Click","Q84_Page.Submit","Q84_Click.Count","vA_liable_AV_1","vB_mnfctr_liable_AV_1","vA_cntrfctl_AV_1","vB_cntrfctl_AV_1","avoid_AV_1","Q87_First.Click","Q87_Last.Click","Q87_Page.Submit","Q87_Click.Count","Q82_First.Click","Q82_Last.Click","Q82_Page.Submit","Q82_Click.Count","vA_liable_1","vB_driver_liable_1","vB_mnfctr_liable_1","vA_cntrfctl_1","vB_cntrfctl_1","avoid_1","comp1","comp_accident","av_trust_1_1","av_trust_2_1","av_trust_3_1","av_trust_4_1","av_trust_5_1","ai_familiarity_1","gender","gender_4_TEXT","age","edu","edu_8_TEXT","FL_4_DO","questions_1_AV_DO","questions_2_AV_DO","questions_1_DO","questions_2_DO","trust_scale_DO"
"2023-04-05 09:52:08","2023-04-05 10:01:55","0","NA","100","586","1","2023-04-05 10:01:55","R_2cwpVthYW76t1zK","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","36.742","0","0","0","19.015","0","92","80","10","95","72","53","2","1","10","50","10","10","90","10","2","","69","4","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_3|av_trust_5|av_trust_4|av_trust_1|av_trust_2"
"2023-04-05 09:57:35","2023-04-05 10:02:33","0","NA","100","298","1","2023-04-05 10:02:34","R_2AX9SyIIfH14v4N","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","24.798","0","0","0","11.597","0","95","0","0","100","46","61","2","1","55","64","62","62","40","45","2","","51","4","","FL_40","","","Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_1|av_trust_2|av_trust_4|av_trust_5|av_trust_3"
"2023-04-05 09:59:31","2023-04-05 10:03:33","0","NA","100","242","1","2023-04-05 10:03:34","R_2SJluqMl0UHJ5uE","","","","","NA","NA","anonymous","EN","1","2","2","19.192","19.192","30.075","1","0","0","12","0","100","50","100","100","18","","","","","","","","","","","","","","","1","1","0","0","0","0","100","50","2","","39","3","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_2|av_trust_3|av_trust_4|av_trust_5|av_trust_1"
"2023-04-05 09:59:09","2023-04-05 10:05:29","0","NA","100","380","1","2023-04-05 10:05:30","R_2Ce2ymhjCP75pjE","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","28.6","0","0","0","18.447","0","100","0","0","100","70","90","2","1","0","0","0","0","100","75","2","","75","5","","FL_40","","","Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_1|av_trust_2|av_trust_3|av_trust_4|av_trust_5"
"2023-04-05 10:02:46","2023-04-05 10:06:32","0","NA","100","225","1","2023-04-05 10:06:33","R_1mrSfkrUiP9jJjI","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","24.417","0","0","0","12.077","0","98","10","10","100","80","70","2","1","20","41","40","59","60","20","2","","64","4","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_5|av_trust_4|av_trust_2|av_trust_3|av_trust_1"
"2023-04-05 10:07:37","2023-04-05 10:12:23","0","NA","100","285","1","2023-04-05 10:12:23","R_1MRMgnUm1QnNv9L","","","","","NA","NA","anonymous","EN","1","2","2","0","0","27.411","0","0","0","14.624","0","100","0","100","0","0","","","","","","","","","","","","","","","1","1","65","65","60","65","30","30","2","","42","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_1|av_trust_3|av_trust_2|av_trust_5|av_trust_4"
"2023-04-05 10:09:08","2023-04-05 10:12:41","0","NA","100","212","1","2023-04-05 10:12:41","R_xDHm8kkMD4kSkP7","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","5.265","5.265","35.84","1","0","0","11.701","0","100","50","5","100","50","50","2","1","0","0","5","58","83","50","2","","24","1","","FL_40","","","Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_1|av_trust_2|av_trust_5|av_trust_3|av_trust_4"
"2023-04-05 10:08:14","2023-04-05 10:15:03","0","NA","100","409","1","2023-04-05 10:15:04","R_6Sc1wSqXmywL0xX","","","","","NA","NA","anonymous","EN","1","2","2","46.925","46.925","84.107","1","0","0","15.446","0","100","0","100","0","0","","","","","","","","","","","","","","","1","1","0","0","0","0","100","0","2","","29","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_4|av_trust_1|av_trust_2|av_trust_5|av_trust_3"
"2023-04-05 10:08:53","2023-04-05 10:15:30","0","NA","100","397","1","2023-04-05 10:15:30","R_3fpFX5TCPtX4SUv","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","16.314","42.949","43.906","3","2.989","7.852","22.546","2","94","6","0","100","78","56","2","1","7","16","7","7","93","35","2","","54","4","","FL_40","","","Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_5|av_trust_2|av_trust_3|av_trust_1|av_trust_4"
"2023-04-05 10:11:25","2023-04-05 10:16:46","0","NA","100","320","1","2023-04-05 10:16:46","R_2ebpR3zoZHs5bZM","","","","","NA","NA","anonymous","EN","1","2","2","0","0","27.126","0","0","0","11.514","0","80","30","80","70","20","","","","","","","","","","","","","","","1","1","10","30","10","10","80","0","2","","46","3","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_2|av_trust_1|av_trust_4|av_trust_5|av_trust_3"
"2023-04-05 10:15:19","2023-04-05 10:18:03","0","NA","100","163","1","2023-04-05 10:18:04","R_3hyDQkdVE8YVRlU","","","","","NA","NA","anonymous","EN","1","2","2","0","0","16.058","0","0","0","11.584","0","100","0","100","0","0","","","","","","","","","","","","","","","1","1","90","90","91","91","8","73","1","","46","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_4|av_trust_3|av_trust_5|av_trust_2|av_trust_1"
"2023-04-05 10:17:25","2023-04-05 10:20:23","0","NA","100","177","1","2023-04-05 10:20:23","R_2fa4lvfalwChnE3","","","","","NA","NA","anonymous","EN","1","2","2","3.128","3.128","25.681","1","0","0","11.578","0","92","68","99","62","58","","","","","","","","","","","","","","","1","1","16","35","44","24","74","35","1","","35","5","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_3|av_trust_5|av_trust_1|av_trust_2|av_trust_4"
"2023-04-05 10:18:45","2023-04-05 10:21:17","0","NA","100","152","1","2023-04-05 10:21:18","R_ahPJM2XnnsIp4A1","","","","","NA","NA","anonymous","EN","1","2","2","4.205","4.205","17.108","1","0","0","10.983","0","100","60","100","100","90","","","","","","","","","","","","","","","1","1","0","0","0","0","100","10","2","","31","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_2|av_trust_4|av_trust_5|av_trust_1|av_trust_3"
"2023-04-05 10:18:29","2023-04-05 10:22:27","0","NA","100","238","1","2023-04-05 10:22:28","R_1imNRAMKMbh0ko4","","","","","NA","NA","anonymous","EN","1","2","2","3.667","30.634","32.294","3","0","0","15.262","0","100","0","100","16","3","","","","","","","","","","","","","","","1","1","63","36","84","92","70","81","1","","38","5","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_5|av_trust_4|av_trust_3|av_trust_2|av_trust_1"
"2023-04-05 10:13:56","2023-04-05 10:22:46","0","NA","100","530","1","2023-04-05 10:22:46","R_3GlzKD8F5XbDZVh","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","52.992","0","0","0","12.172","0","100","0","100","100","100","100","2","1","0","0","0","0","0","100","1","","30","4","","FL_40","","","Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_3|av_trust_2|av_trust_4|av_trust_1|av_trust_5"
"2023-04-05 10:17:53","2023-04-05 10:23:43","0","NA","100","350","1","2023-04-05 10:23:44","R_1KrNd2eWJqAKrzT","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","2.834","16.782","17.61","2","15.994","15.994","17.464","1","100","0","20","100","60","70","2","1","70","71","70","0","50","10","2","","32","5","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_3|av_trust_5|av_trust_2|av_trust_1|av_trust_4"
"2023-04-05 10:23:07","2023-04-05 10:27:12","0","NA","100","245","1","2023-04-05 10:27:13","R_2wLiEy8Ud2CS6lE","","","","","NA","NA","anonymous","EN","1","2","2","0","0","24.235","0","0","0","13.141","0","71","30","100","100","100","","","","","","","","","","","","","","","1","1","15","20","19","18","91","18","2","","47","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_5|av_trust_2|av_trust_3|av_trust_4|av_trust_1"
"2023-04-05 10:23:18","2023-04-05 10:28:23","0","NA","100","305","1","2023-04-05 10:28:24","R_1QL5WYBMsBIdqud","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","1.985","25.475","28.336","3","0","0","12.354","0","100","10","0","100","70","71","2","1","0","18","0","0","100","0","2","","38","2","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_3|av_trust_5|av_trust_4|av_trust_2|av_trust_1"
"2023-04-05 10:24:27","2023-04-05 10:28:33","0","NA","100","245","1","2023-04-05 10:28:33","R_sw1Jh4hKYpJlAg9","","","","","NA","NA","anonymous","EN","1","2","2","0","0","31.191","0","0","0","11.305","0","100","30","100","50","50","","","","","","","","","","","","","","","1","1","50","80","50","70","70","70","1","","35","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_3|av_trust_5|av_trust_1|av_trust_4|av_trust_2"
"2023-04-05 10:27:23","2023-04-05 10:31:00","0","NA","100","217","1","2023-04-05 10:31:01","R_2uvWzWB7DhS8Uf2","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","3.601","18.117","20.029","2","13.007","13.007","14.631","1","81","38","18","92","64","40","2","1","42","42","77","61","70","43","1","","31","1","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_5|av_trust_2|av_trust_1|av_trust_4|av_trust_3"
"2023-04-05 10:29:58","2023-04-05 10:32:56","0","NA","100","177","1","2023-04-05 10:32:56","R_3JkhNtFuIyr7mME","","","","","NA","NA","anonymous","EN","1","2","2","0","0","23.253","0","0","0","11.097","0","100","10","100","0","0","","","","","","","","","","","","","","","1","1","0","0","0","0","100","0","2","","29","7","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_5|av_trust_2|av_trust_3|av_trust_1|av_trust_4"
"2023-04-05 10:30:38","2023-04-05 10:33:43","0","NA","100","184","1","2023-04-05 10:33:44","R_1gMUeN1nd2MIbPC","","","","","NA","NA","anonymous","EN","1","2","2","0","0","31.206","0","0","0","21.212","0","6","87","10","99","98","","","","","","","","","","","","","","","1","2","0","0","5","2","100","64","2","","30","3","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_3|av_trust_5|av_trust_2|av_trust_4|av_trust_1"
"2023-04-05 10:33:42","2023-04-05 10:36:19","0","NA","100","156","1","2023-04-05 10:36:19","R_24Ofxg28pY6xEM0","","","","","NA","NA","anonymous","EN","1","2","2","0","0","16.376","0","0","0","11.236","0","100","0","100","21","31","","","","","","","","","","","","","","","1","1","0","0","0","0","100","0","2","","62","5","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_2|av_trust_4|av_trust_5|av_trust_3|av_trust_1"
"2023-04-05 10:31:08","2023-04-05 10:36:31","0","NA","100","323","1","2023-04-05 10:36:32","R_2Vl3Ea2Hq9hCLlx","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","28.665","0","0","0","15.34","0","100","0","16","100","9","12","2","1","38","31","38","12","34","3","1","","49","5","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_4|av_trust_2|av_trust_1|av_trust_3|av_trust_5"
"2023-04-05 10:30:58","2023-04-05 10:36:54","0","NA","100","355","1","2023-04-05 10:36:54","R_2TMnTJsT4IyxhK2","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","29.982","0","0","0","16.863","0","100","3","0","100","15","10","2","1","0","0","0","0","100","20","1","","46","3","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_4|av_trust_3|av_trust_5|av_trust_2|av_trust_1"
"2023-04-05 10:35:09","2023-04-05 10:37:24","0","NA","100","134","1","2023-04-05 10:37:24","R_2b11fMMFjPrsbIe","","","","","NA","NA","anonymous","EN","1","2","2","0","0","12.859","0","0","0","11.105","0","95","20","100","70","60","","","","","","","","","","","","","","","1","1","75","67","60","55","35","30","1","","41","5","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_1|av_trust_3|av_trust_2|av_trust_4|av_trust_5"
"2023-04-05 10:35:08","2023-04-05 10:38:48","0","NA","100","219","1","2023-04-05 10:38:48","R_1iqas8t1UUDNV7F","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","12.164","12.164","14.369","1","0","0","14.542","0","100","0","0","100","5","5","2","1","80","80","76","75","20","20","1","","29","4","","FL_40","","","Q90|vB_driver_liable|vA_liable|vB_mnfctr_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_4|av_trust_2|av_trust_1|av_trust_3|av_trust_5"
"2023-04-05 10:18:15","2023-04-05 10:40:13","0","NA","100","1317","1","2023-04-05 10:40:13","R_25ZqVF0alnREK33","","","","","NA","NA","anonymous","EN","1","2","2","0","0","29.155","0","0","0","11.047","0","100","100","100","80","90","","","","","","","","","","","","","","","1","1","0","0","0","0","100","90","1","","50","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_2|av_trust_3|av_trust_4|av_trust_1|av_trust_5"
"2023-04-05 10:38:31","2023-04-05 10:40:51","0","NA","100","139","1","2023-04-05 10:40:51","R_3r3btbD31IMjYgX","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0.967","0.967","11.227","1","0","0","10.844","0","100","0","13","100","27","14","2","2","11","29","16","23","85","19","1","","30","4","","FL_40","","","Q90|vB_driver_liable|vB_mnfctr_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_1|av_trust_5|av_trust_3|av_trust_2|av_trust_4"
"2023-04-05 10:34:14","2023-04-05 10:42:48","0","NA","100","514","1","2023-04-05 10:42:49","R_REW3IvFw5OQwqAx","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","34.101","0","0","0","20.991","0","85","12","20","89","31","23","2","1","65","57","74","52","61","14","1","","69","4","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_5|av_trust_1|av_trust_3|av_trust_2|av_trust_4"
"2023-04-05 10:36:19","2023-04-05 10:42:48","0","NA","100","389","1","2023-04-05 10:42:49","R_302A7Sv4dQ9HlXB","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","15.253","15.253","39.135","1","0","0","17.22","0","50","50","0","60","60","50","2","1","0","0","0","0","100","0","2","","49","1","","FL_40","","","Q90|vA_liable|vB_mnfctr_liable|vB_driver_liable","Q71|vB_cntrfctl|vA_cntrfctl|avoid","trust_intro|av_trust_3|av_trust_2|av_trust_5|av_trust_4|av_trust_1"
"2023-04-05 10:39:38","2023-04-05 10:44:22","0","NA","100","284","1","2023-04-05 10:44:22","R_3p9EWOsJuaW1tbc","","","","","NA","NA","anonymous","EN","1","2","2","7.644","23.49","25.864","2","0","0","11.766","0","100","30","100","60","60","","","","","","","","","","","","","","","1","1","30","40","40","41","62","30","1","","61","4","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_1|av_trust_2|av_trust_5|av_trust_3|av_trust_4"
"2023-04-05 10:42:21","2023-04-05 10:45:36","0","NA","100","194","1","2023-04-05 10:45:36","R_1DB7JHsxbd1FYT9","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","3.083","5.923","12.987","3","1.373","1.373","14.479","1","100","0","13","100","6","22","2","1","20","29","20","20","81","62","2","","36","4","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_2|av_trust_1|av_trust_3|av_trust_4|av_trust_5"
"2023-04-05 10:41:13","2023-04-05 10:45:38","0","NA","100","264","1","2023-04-05 10:45:38","R_2yadT51DSOIlaK3","","","","","NA","NA","anonymous","EN","1","2","2","7.449","14.572","17.175","4","0","0","11.875","0","100","19","38","50","12","","","","","","","","","","","","","","","1","1","19","23","41","13","90","85","2","","34","4","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_3|av_trust_1|av_trust_5|av_trust_4|av_trust_2"
"2023-04-05 10:46:21","2023-04-05 10:46:39","0","NA","100","18","1","2023-04-05 10:46:39","R_5swDSZVfSRvtnMt","","","","","NA","NA","anonymous","EN","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2023-04-05 10:45:05","2023-04-05 10:50:06","0","NA","100","300","1","2023-04-05 10:50:06","R_2DNWkddZr1HXYV5","","","","","NA","NA","anonymous","EN","1","2","2","8.537","8.537","60.375","1","0","0","14.392","0","100","0","100","0","0","","","","","","","","","","","","","","","1","1","0","25","50","50","50","10","2","","38","3","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_4|av_trust_2|av_trust_5|av_trust_3|av_trust_1"
"2023-04-05 10:47:42","2023-04-05 10:52:03","0","NA","100","260","1","2023-04-05 10:52:03","R_21pqQPisXXrX8VX","","","","","NA","NA","anonymous","EN","1","2","2","0","0","21.911","0","0","0","16.483","0","100","9","100","100","50","","","","","","","","","","","","","","","1","1","19","50","50","50","81","60","2","","68","2","","FL_39","Q116|vA_liable_AV|vB_mnfctr_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_1|av_trust_5|av_trust_2|av_trust_4|av_trust_3"
"2023-04-05 10:47:50","2023-04-05 10:54:19","0","NA","100","389","1","2023-04-05 10:54:20","R_51Ql8UYdyCAw2ZP","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","24.19","24.19","25.138","1","0","0","12.398","0","100","0","0","100","0","1","1","1","35","69","21","25","76","30","2","","23","3","","FL_40","","","Q90|vB_mnfctr_liable|vA_liable|vB_driver_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_4|av_trust_2|av_trust_3|av_trust_5|av_trust_1"
"2023-04-05 10:51:46","2023-04-05 10:54:26","0","NA","100","160","1","2023-04-05 10:54:26","R_1E4KIbQuQTz7KlU","","","","","NA","NA","anonymous","EN","1","2","2","11.792","20.796","21.749","3","0","0","11.33","0","100","0","100","0","0","","","","","","","","","","","","","","","1","1","100","100","100","100","50","100","1","","41","3","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_5|av_trust_2|av_trust_3|av_trust_1|av_trust_4"
"2023-04-05 10:53:52","2023-04-05 10:56:58","0","NA","100","186","1","2023-04-05 10:56:59","R_1Ky8G9E4jb3H4nI","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","2.172","20.701","21.997","2","11.796","11.796","12.027","1","100","33","43","100","42","19","2","1","2","24","1","7","100","23","2","","44","5","","FL_40","","","Q90|vB_mnfctr_liable|vB_driver_liable|vA_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_4|av_trust_1|av_trust_5|av_trust_3|av_trust_2"
"2023-04-05 10:55:23","2023-04-05 10:58:43","0","NA","100","200","1","2023-04-05 10:58:44","R_1Dx3YfWDMlVuyUY","","","","","NA","NA","anonymous","EN","1","2","2","","","","","","","","","","","","","","0","0","21.499","0","0","0","12.356","0","100","0","0","100","25","15","2","1","0","0","0","0","100","18","2","","60","3","","FL_40","","","Q90|vA_liable|vB_driver_liable|vB_mnfctr_liable","Q71|vA_cntrfctl|vB_cntrfctl|avoid","trust_intro|av_trust_5|av_trust_3|av_trust_2|av_trust_1|av_trust_4"
"2023-04-05 10:55:32","2023-04-05 10:59:04","0","NA","100","211","1","2023-04-05 10:59:05","R_1r33SllkNlNRAXb","","","","","NA","NA","anonymous","EN","1","2","2","0","0","19.413","0","0","0","11.299","0","100","0","100","0","0","","","","","","","","","","","","","","","1","1","71","65","72","72","30","33","2","","60","3","","FL_39","Q116|vB_mnfctr_liable_AV|vA_liable_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","","","trust_intro|av_trust_4|av_trust_1|av_trust_3|av_trust_5|av_trust_2"
