StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,vA_liab_AV_cnstr_1,vB_frm_liab_AV_cnstr_1,vA_cntrfctl_AV_cnstr_1,vB_cntrfctl_AV_cnstr_1,avoid_AV_cnstr_1,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,vA_liab_cnstr_1,vB_drivr_liab_cnstr_1,vB_frm_liab_cnstr_1,vA_cntrfctl_cnstr_1,vB_cntrfctl_cnstr_1,avoid_cnstr_1,Q228_First Click,Q228_Last Click,Q228_Page Submit,Q228_Click Count,Q230_First Click,Q230_Last Click,Q230_Page Submit,Q230_Click Count,vA_liab_AV_1,vB_frm_liab_AV_1,vA_cntrfctl_AV_1,vB_cntrfctl_AV_1,avoid_AV_1,Q240_First Click,Q240_Last Click,Q240_Page Submit,Q240_Click Count,Q242_First Click,Q242_Last Click,Q242_Page Submit,Q242_Click Count,vA_liab_1,vB_drivr_liab_1,vB_frm_liab_1,vA_cntrfctl_1,vB_cntrfctl_1,avoid_1,comp1,comp_accident,ai_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,pol_affiliation_1,driving_ability_1,FL_4_DO,questions_1_AV_cnstr_DO,questions_2_AV_cnstr_DO,questions_1_cnstr_DO,questions_2_cnstr_DO,questions_1_AV_DO,questions_2_AV_DO,questions_1_DO,questions_2_DO,moderators_DO
2023-05-09 14:40:00,2023-05-09 14:44:07,0,96.241.146.240,100,246,1,2023-05-09 14:44:07,R_3Gj4DbhBGkukjYY,,,,,38.9637,-77.6099,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,20.266,0,0,0,11.141,0,100,0,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,61,1,,44,4,,,,FL_40,,,Q90|vB_drivr_liab_cnstr|vA_liab_cnstr|vB_frm_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 14:42:51,2023-05-09 14:45:28,0,97.75.139.9,100,157,1,2023-05-09 14:45:29,R_2D18PivsxtnkwQU,,,,,35.8498,-79.8058,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11.182,0,0,0,10.986,0,100,0,10,100,40,60,2,1,0,1,,28,4,,,,FL_58,,,,,,,Q243|vB_frm_liab|vB_drivr_liab|vA_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-09 14:41:20,2023-05-09 14:46:57,0,107.122.81.12,100,337,1,2023-05-09 14:46:58,R_22Ybd1gneN4HHOv,,,,,37.3209,-121.9126,anonymous,EN,1,2,2,8.072,36.709,46.532,7,1.284,9.185,14.959,5,100,20,100,90,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,73,2,,41,4,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 14:45:29,2023-05-09 14:48:01,0,108.28.33.53,100,152,1,2023-05-09 14:48:02,R_3mmo3oT6PfsSgHC,,,,,38.9886,-77.0241,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,12.689,0,0,0,11.107,0,100,0,0,100,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,55,2,,40,5,,,,FL_40,,,Q90|vB_drivr_liab_cnstr|vB_frm_liab_cnstr|vA_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 14:45:03,2023-05-09 14:50:49,0,98.219.107.17,100,346,1,2023-05-09 14:50:50,R_3OTTcy2UrNs7aSt,,,,,27.0476,-82.2377,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,31.189,0,15.762,15.762,18.445,1,100,0,100,100,100,,,,,,,,,,,,,,,1,1,18,1,,35,3,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-09 14:48:25,2023-05-09 14:54:18,0,76.217.189.63,100,352,1,2023-05-09 14:54:19,R_x3fwsY70iWO7B3b,,,,,36.8272,-119.6805,anonymous,EN,1,2,2,0,0,39.001,0,0,0,11.58,0,100,10,100,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,33,3,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 14:50:38,2023-05-09 14:56:49,0,45.36.32.75,100,370,1,2023-05-09 14:56:50,R_4YgAHwqqo1jIU3T,,,,,36.143,-80.3073,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,31.771,0,0,0,15.69,0,100,0,100,0,0,,,,,,,,,,,,,,,1,1,20,1,,66,4,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-09 14:51:55,2023-05-09 14:56:59,0,65.33.141.127,100,303,1,2023-05-09 14:56:59,R_1g1oMjrAq3WJ2hF,,,,,27.4399,-82.577,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.941,15.941,30.371,1,0,0,12.281,0,93,4,0,100,99,80,2,1,4,2,,73,3,,,,FL_58,,,,,,,Q243|vA_liab|vB_drivr_liab|vB_frm_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-09 14:56:04,2023-05-09 14:58:42,0,71.72.134.216,100,157,1,2023-05-09 14:58:43,R_01bK38dFh2i9vI5,,,,,40.0992,-84.6298,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,21.098,0,0,0,18.717,0,100,0,0,100,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,16,1,,52,1,,,,FL_40,,,Q90|vA_liab_cnstr|vB_frm_liab_cnstr|vB_drivr_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 14:59:01,2023-05-09 15:01:37,0,24.28.79.198,100,155,1,2023-05-09 15:01:38,R_27HgRcnlrF9qktC,,,,,30.2627,-97.7467,anonymous,EN,1,2,2,0,0,16.47,0,0,0,11.119,0,100,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,10,1,,37,4,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 15:02:48,2023-05-09 15:05:40,0,65.24.166.143,100,171,1,2023-05-09 15:05:41,R_bdXrgb7FN5kw4xj,,,,,37.9874,-84.4804,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21.355,0,0,0,13.71,0,100,4,0,100,11,2,2,1,32,2,,42,4,,,,FL_58,,,,,,,Q243|vB_drivr_liab|vA_liab|vB_frm_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-09 15:03:20,2023-05-09 15:05:52,0,165.225.57.247,100,151,1,2023-05-09 15:05:53,R_3Dcj3y1iBj232g0,,,,,42.0469,-88.1051,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,13.578,0,0,0,11.463,0,100,0,95,5,1,,,,,,,,,,,,,,,1,1,21,1,,36,4,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-09 15:04:34,2023-05-09 15:10:59,0,108.204.122.132,100,385,1,2023-05-09 15:11:00,R_3QQx9CO5u38vUSM,,,,,38.581,-121.4939,anonymous,EN,1,2,2,0,0,52.813,0,0,0,16.341,0,100,10,100,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,2,,36,3,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 15:06:32,2023-05-09 15:11:38,0,172.58.188.181,100,306,1,2023-05-09 15:11:39,R_1Qu8jf9aYyw5pEI,,,,,38.894,-77.0365,anonymous,EN,1,2,2,,,,,,,,,,,,,,5.566,24.911,26.158,2,0,0,13.327,0,100,0,20,90,10,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,20,2,,60,3,,,,FL_40,,,Q90|vB_frm_liab_cnstr|vB_drivr_liab_cnstr|vA_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 15:07:57,2023-05-09 15:13:39,0,24.6.247.125,100,342,1,2023-05-09 15:13:40,R_2f3BBBnOQcs8BlC,,,,,37.9895,-121.8023,anonymous,EN,1,2,2,,,,,,,,,,,,,,3.75,3.75,32.539,1,3.055,3.055,20.942,1,100,0,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,2,,51,1,,,,FL_40,,,Q90|vB_drivr_liab_cnstr|vB_frm_liab_cnstr|vA_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 15:09:54,2023-05-09 15:15:45,0,216.186.153.177,100,351,1,2023-05-09 15:15:46,R_YWBDJbAbv3aSnq9,,,,,33.4734,-82.0111,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,50.026,0,0,0,16.044,0,100,0,0,100,0,15,2,1,0,2,,44,4,,,,FL_58,,,,,,,Q243|vB_frm_liab|vB_drivr_liab|vA_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-09 15:14:09,2023-05-09 15:16:23,0,184.57.234.201,100,134,1,2023-05-09 15:16:24,R_2Bfl0Y2x9DRyiZT,,,,,39.6635,-84.2439,anonymous,EN,1,2,2,0,0,20.6,0,0,0,10.801,0,100,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,80,1,,28,3,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 15:11:06,2023-05-09 15:17:26,0,47.150.139.185,100,379,1,2023-05-09 15:17:26,R_2B2v4oCCXroYOh3,,,,,34.4179,-117.3064,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,31.257,0,0,0,12.439,0,100,0,0,100,0,30,2,1,10,1,,26,1,,,,FL_58,,,,,,,Q243|vA_liab|vB_frm_liab|vB_drivr_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-09 15:15:55,2023-05-09 15:19:03,0,68.230.192.43,100,188,1,2023-05-09 15:19:04,R_4OQqdwQgrb1kbXX,,,,,36.803,-76.2744,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.823,25.328,65.643,2,2.8,4.008,11.8,2,32,60,87,98,83,,,,,,,,,,,,,,,1,2,87,2,,29,4,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-09 15:13:16,2023-05-09 15:20:32,0,184.53.48.151,100,435,1,2023-05-09 15:20:32,R_Rry1AqrAkJmVhWV,,,,,39.9587,-82.9987,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,72.066,0,0,0,33.267,0,100,100,100,100,90,,,,,,,,,,,,,,,1,1,0,2,,71,1,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-09 15:24:57,2023-05-09 15:25:18,0,209.42.129.159,100,20,1,2023-05-09 15:25:18,R_UWOGnB7r3z7VIWZ,,,,,38.1081,-76.7823,anonymous,EN,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-09 15:21:16,2023-05-09 15:31:02,0,68.174.129.138,100,586,1,2023-05-09 15:31:03,R_ym89NZIQrzFfTln,,,,,40.7123,-74.0068,anonymous,EN,1,2,2,,,,,,,,,,,,,,16.762,19.026,21.506,2,0.687,0.687,11.62,1,100,0,6,82,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,23,2,,61,3,,,,FL_40,,,Q90|vA_liab_cnstr|vB_frm_liab_cnstr|vB_drivr_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 15:28:19,2023-05-09 15:31:44,0,131.93.185.2,100,205,1,2023-05-09 15:31:45,R_2V9LmPP3Tuz6t2u,,,,,44.5228,-89.5583,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,95.671,0,0,0,11.097,0,100,0,100,0,65,,,,,,,,,,,,,,,1,1,70,1,,22,1,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-09 15:33:29,2023-05-09 15:38:09,0,104.231.33.20,100,279,1,2023-05-09 15:38:09,R_Zf2PwueYPpDuEbn,,,,,38.0012,-84.5325,anonymous,EN,1,2,2,4.115,20.961,21.622,5,1.796,4.297,16.583,5,100,20,100,80,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,33,2,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 15:36:59,2023-05-09 15:39:06,0,65.33.214.171,100,126,1,2023-05-09 15:39:06,R_3FWMMEdxUxzJCf3,,,,,27.7152,-82.3513,anonymous,EN,1,2,2,,,,,,,,,,,,,,1.619,1.619,15.986,1,0,0,11.243,0,100,0,0,100,50,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,50,1,,34,3,,,,FL_40,,,Q90|vA_liab_cnstr|vB_drivr_liab_cnstr|vB_frm_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 15:38:25,2023-05-09 15:41:13,0,65.120.255.226,100,168,1,2023-05-09 15:41:14,R_3dQvw5UKNdjMEbd,,,,,26.935,-80.1178,anonymous,EN,1,2,2,0,0,14.555,0,0,0,11.129,0,95,9,93,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,,28,5,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 15:40:38,2023-05-09 15:43:30,0,173.72.245.200,100,172,1,2023-05-09 15:43:30,R_2cC2cC7fzubzKXp,,,,,38.2479,-77.4636,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,20.841,0,0,0,13.635,0,100,0,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,,41,4,,,,FL_40,,,Q90|vA_liab_cnstr|vB_drivr_liab_cnstr|vB_frm_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 15:38:07,2023-05-09 15:44:41,0,50.201.73.46,100,393,1,2023-05-09 15:44:42,R_1LvvZEtF1lsveJB,,,,,42.0155,-87.8687,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.201,34.201,34.99,1,0,0,11.002,0,100,0,0,100,0,,,,,,,,,,,,,,,1,2,50,2,,38,3,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-09 15:41:44,2023-05-09 15:46:13,0,67.245.60.51,100,269,1,2023-05-09 15:46:14,R_3ExQm7DU5YV8kWq,,,,,40.6955,-73.9667,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.381,32.475,33.165,5,1.929,18.688,20.7,3,100,0,10,100,10,10,2,1,50,2,,41,8,MA,,,FL_58,,,,,,,Q243|vA_liab|vB_frm_liab|vB_drivr_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-09 15:57:57,2023-05-09 15:58:01,0,172.58.155.191,100,3,1,2023-05-09 15:58:01,R_28FInuLGWDHTezr,,,,,33.7485,-84.3871,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-09 15:56:43,2023-05-09 16:01:55,0,47.13.96.156,100,312,1,2023-05-09 16:01:56,R_1rJlvxIQN9NjKPC,,,,,36.3031,-88.3126,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,16.873,0,0,0,11.122,0,100,0,40,100,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,,38,1,,,,FL_40,,,Q90|vB_frm_liab_cnstr|vB_drivr_liab_cnstr|vA_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 15:54:58,2023-05-09 16:03:55,0,24.96.217.226,100,537,1,2023-05-09 16:03:56,R_3puwlH92XoFZwoF,,,,,32.8113,-85.1749,anonymous,EN,1,2,2,0,0,67.879,0,0,0,30.933,0,100,82,100,91,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,19,1,,43,4,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 15:58:14,2023-05-09 16:05:12,0,173.20.132.63,100,417,1,2023-05-09 16:05:12,R_2rBf9ehd1olpWZR,,,,,30.9029,-84.5698,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.824,56.983,59.136,3,55.516,55.516,56.867,1,100,5,0,100,90,100,2,1,0,2,,72,4,,,,FL_58,,,,,,,Q243|vB_frm_liab|vA_liab|vB_drivr_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-09 15:59:48,2023-05-09 16:05:17,0,24.35.228.217,100,329,1,2023-05-09 16:05:18,R_exEHCVt8u6Wff5D,,,,,37.8394,-94.3594,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,28.086,0,0,0,12.686,0,78,6,86,60,61,,,,,,,,,,,,,,,1,1,9,1,,65,1,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-09 16:03:48,2023-05-09 16:06:36,0,98.15.0.96,100,168,1,2023-05-09 16:06:36,R_WofhZAiYkDeJtHb,,,,,40.7364,-73.8695,anonymous,EN,1,2,2,0,0,16.415,0,0,0,11.912,0,93,14,91,24,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,31,2,,29,4,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 16:10:11,2023-05-09 16:12:51,0,107.11.72.57,100,159,1,2023-05-09 16:12:52,R_3RaVHqtykk8J7r6,,,,,39.9275,-82.0032,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.127,19.42,20.552,2,0,0,12.549,0,100,0,0,100,0,0,2,1,0,1,,37,3,,,,FL_58,,,,,,,Q243|vB_frm_liab|vA_liab|vB_drivr_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-09 16:14:50,2023-05-09 16:17:14,0,71.197.184.234,100,144,1,2023-05-09 16:17:16,R_2z8c1cAXjzRDhFO,,,,,47.2562,-122.4375,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,14.151,0,0,0,11.206,0,100,6,41,100,57,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,41,2,,33,3,,,,FL_40,,,Q90|vB_frm_liab_cnstr|vB_drivr_liab_cnstr|vA_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 16:20:18,2023-05-09 16:22:46,0,173.217.212.139,100,148,1,2023-05-09 16:22:47,R_6rmzdpSYK3BRlPb,,,,,30.2159,-93.3585,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.688,0,0,0,12.54,0,100,10,0,100,39,53,2,1,31,1,,37,4,,,,FL_58,,,,,,,Q243|vB_drivr_liab|vB_frm_liab|vA_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-09 16:31:35,2023-05-09 16:34:50,0,97.85.97.234,100,195,1,2023-05-09 16:34:50,R_2wuTETGZQKcFU7D,,,,,33.5283,-86.5748,anonymous,EN,1,2,2,0,0,41.613,0,0,0,20.373,0,100,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,40,1,,46,3,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 16:32:42,2023-05-09 16:36:03,0,173.90.112.249,100,201,1,2023-05-09 16:36:04,R_01Xxwd3XAdYiTrb,,,,,41.3222,-80.7443,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,14.123,0,0,0,11.581,0,100,15,100,5,45,,,,,,,,,,,,,,,1,1,85,2,,27,4,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-09 16:37:00,2023-05-09 16:39:58,0,75.6.172.250,100,177,1,2023-05-09 16:39:58,R_1Gx0bWhjMlzcCw2,,,,,27.7696,-97.4025,anonymous,EN,1,2,2,,,,,,,,,,,,,,11.902,11.902,15.302,1,1.851,1.851,12.194,1,79,75,62,81,91,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,81,2,,29,1,,,,FL_40,,,Q90|vB_frm_liab_cnstr|vB_drivr_liab_cnstr|vA_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 16:39:08,2023-05-09 16:41:19,0,69.14.121.20,100,130,1,2023-05-09 16:41:19,R_3pcfvihiTL0YAzN,,,,,42.6013,-83.178,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21.485,0,0,0,13.247,0,84,17,77,43,36,,,,,,,,,,,,,,,1,1,66,1,,31,4,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-09 16:40:46,2023-05-09 16:44:58,0,71.59.9.247,100,252,1,2023-05-09 16:44:59,R_38dgL7rDdjNoAtX,,,,,34.024,-84.2396,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,30.204,0,0,0,24.321,0,100,0,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,40,2,,52,3,,,,FL_40,,,Q90|vA_liab_cnstr|vB_drivr_liab_cnstr|vB_frm_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-09 16:47:37,2023-05-09 16:55:36,0,98.180.41.30,100,478,1,2023-05-09 16:55:37,R_1OPvl4CzXXhCXmH,,,,,29.6467,-82.3284,anonymous,EN,1,2,2,8.45,70.475,71.189,4,14.112,16.917,19.794,3,11,13,12,99,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,6,4,Non-binary,34,3,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 16:55:13,2023-05-09 16:57:54,0,71.61.219.159,100,160,1,2023-05-09 16:57:54,R_1QfuzvcFD7TykWM,,,,,39.5953,-79.9229,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.735,0,0,0,11.615,0,92,0,10,100,10,7,2,1,22,2,,55,6,,,,FL_58,,,,,,,Q243|vB_frm_liab|vA_liab|vB_drivr_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-09 17:06:14,2023-05-09 17:08:54,0,74.140.22.5,100,159,1,2023-05-09 17:08:54,R_3qsBy3DIXXfynS7,,,,,37.824,-85.9375,anonymous,EN,1,2,2,0,0,25.985,0,0,0,12.739,0,99,45,100,35,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,31,1,,44,5,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-09 17:24:29,2023-05-09 17:24:48,0,174.198.130.179,100,19,1,2023-05-09 17:24:48,R_3fkDYIanCwGACIo,,,,,39.696,-105.0346,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-09 17:23:52,2023-05-09 17:25:50,0,52.144.111.49,100,118,1,2023-05-09 17:25:51,R_2VCrvzdmMzWsJ6m,,,,,32.7519,-97.6858,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,16.155,0,0,0,11.018,0,95,7,90,15,31,,,,,,,,,,,,,,,1,1,39,1,,28,4,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
