"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","av_trust_1_1","av_trust_2_1","av_trust_3_1","av_trust_4_1","av_trust_5_1","Q219_First.Click","Q219_Last.Click","Q219_Page.Submit","Q219_Click.Count","vA_sue_AV_1","vB_mnfctr_sue_AV_1","vA_cntrfctl_AV_1","vB_cntrfctl_AV_1","avoid_AV_1","Q220_First.Click","Q220_Last.Click","Q220_Page.Submit","Q220_Click.Count","vA_sue_1","vB_mnfctr_sue_1","vB_driver_sue_1","vA_cntrfctl_1","vB_cntrfctl_1","avoid_1","comp1","comp_accident","cruise_familiarity","ai_familiarity_1","gender","gender_4_TEXT","age","edu","edu_8_TEXT","FL_4_DO","trust_scale_DO","questions_1_AV_DO","questions_2_AV_DO","questions_1_DO","questions_2_DO"
"2024-05-11 07:12:37","2024-05-11 07:19:57","0","NA","100","439","1","2024-05-11 07:19:57","R_61ZndPJ9xDHKgWl","","","","","NA","NA","anonymous","EN","1","2","2","1","12","1","0","100","33.207","74.872","81.226","11","59","0","88","0","11","","","","","","","","","","","1","1","2","50","1","","39","3","","FL_39","Q241|av_trust_2|av_trust_1|av_trust_4|av_trust_5|av_trust_3","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|vA_cntrfctl_AV|avoid_AV|vB_cntrfctl_AV","",""
"2024-05-11 07:19:47","2024-05-11 07:24:10","0","NA","100","262","1","2024-05-11 07:24:10","R_7YnWiHjbmVqHWvW","","","","","NA","NA","anonymous","EN","1","2","2","36","19","23","84","68","5.109","49.423","51.263","14","100","78","100","34","20","","","","","","","","","","","1","1","2","18","2","","32","4","","FL_39","Q241|av_trust_5|av_trust_3|av_trust_4|av_trust_1|av_trust_2","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2024-05-11 07:14:23","2024-05-11 07:25:10","0","NA","100","647","1","2024-05-11 07:25:11","R_7KSqwy0sz58wOtj","","","","","NA","NA","anonymous","EN","1","2","2","40","50","50","60","50","","","","","","","","","","3.35","63.832","65.548","58","70","0","70","100","100","80","2","1","2","0","1","","60","4","","FL_40","Q241|av_trust_4|av_trust_5|av_trust_2|av_trust_3|av_trust_1","","","Q90|vA_sue|vB_mnfctr_sue|vB_driver_sue","Q71|vB_cntrfctl|avoid|vA_cntrfctl"
"2024-05-11 07:20:26","2024-05-11 07:25:14","0","NA","100","287","1","2024-05-11 07:25:15","R_7UeNUEEVbegJiWl","","","","","NA","NA","anonymous","EN","1","2","2","40","30","60","10","50","","","","","","","","","","0","0","43.827","0","70","0","60","100","10","0","2","1","2","10","2","","42","4","","FL_40","Q241|av_trust_3|av_trust_4|av_trust_2|av_trust_1|av_trust_5","","","Q90|vB_driver_sue|vB_mnfctr_sue|vA_sue","Q71|avoid|vA_cntrfctl|vB_cntrfctl"
"2024-05-11 07:25:02","2024-05-11 07:29:09","0","NA","100","247","1","2024-05-11 07:29:10","R_5kt7YERzHJNCOao","","","","","NA","NA","anonymous","EN","1","2","2","2","8","6","3","99","0","0","53.502","0","98","2","97","3","98","","","","","","","","","","","1","1","2","35","1","","59","4","","FL_39","Q241|av_trust_5|av_trust_4|av_trust_2|av_trust_3|av_trust_1","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2024-05-11 07:24:18","2024-05-11 07:30:35","0","NA","100","376","1","2024-05-11 07:30:35","R_7HBo7viqw616E6Z","","","","","NA","NA","anonymous","EN","1","2","2","17","36","24","29","75","","","","","","","","","","0","0","50.202","0","92","2","8","92","75","66","2","1","2","6","1","","61","5","","FL_40","Q241|av_trust_2|av_trust_4|av_trust_3|av_trust_1|av_trust_5","","","Q90|vB_mnfctr_sue|vA_sue|vB_driver_sue","Q71|avoid|vB_cntrfctl|vA_cntrfctl"
"2024-05-11 07:30:26","2024-05-11 07:33:24","0","NA","100","177","1","2024-05-11 07:33:24","R_3MqE8i6ZtorkNc5","","","","","NA","NA","anonymous","EN","1","2","2","5","5","0","0","95","","","","","","","","","","0","0","27.996","0","95","0","20","91","22","20","2","1","2","9","2","","33","4","","FL_40","Q241|av_trust_5|av_trust_1|av_trust_4|av_trust_2|av_trust_3","","","Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue","Q71|vB_cntrfctl|avoid|vA_cntrfctl"
"2024-05-11 07:49:18","2024-05-11 07:51:03","0","NA","100","105","1","2024-05-11 07:51:04","R_5I2xldhUOaHflbb","","","","","NA","NA","anonymous","EN","1","2","2","65","89","90","80","35","0","0","23.95","0","79","30","79","50","15","","","","","","","","","","","1","1","2","0","1","","38","4","","FL_39","Q241|av_trust_4|av_trust_3|av_trust_5|av_trust_2|av_trust_1","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|avoid_AV|vA_cntrfctl_AV|vB_cntrfctl_AV","",""
"2024-05-11 07:48:50","2024-05-11 07:52:51","0","NA","100","241","1","2024-05-11 07:52:52","R_5GBW1bWmA9DCj3G","","","","","NA","NA","anonymous","EN","1","2","2","32","50","30","29","81","","","","","","","","","","0","0","25.75","0","90","4","20","94","50","42","2","1","2","8","2","","60","4","","FL_40","Q241|av_trust_4|av_trust_3|av_trust_5|av_trust_2|av_trust_1","","","Q90|vB_mnfctr_sue|vB_driver_sue|vA_sue","Q71|avoid|vA_cntrfctl|vB_cntrfctl"
"2024-05-11 07:58:28","2024-05-11 08:03:53","0","NA","100","324","1","2024-05-11 08:03:53","R_7KfZ6aU2eItt6VU","","","","","NA","NA","anonymous","EN","1","2","2","20","20","10","10","90","0","0","58.954","0","100","10","100","50","4","","","","","","","","","","","1","1","2","0","2","","64","3","","FL_39","Q241|av_trust_3|av_trust_1|av_trust_2|av_trust_5|av_trust_4","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|vA_cntrfctl_AV|avoid_AV|vB_cntrfctl_AV","",""
"2024-05-11 08:07:15","2024-05-11 08:12:25","0","NA","100","309","1","2024-05-11 08:12:26","R_3h4q3TuUjphBkm3","","","","","NA","NA","anonymous","EN","1","2","2","0","0","0","0","100","","","","","","","","","","0","0","65.922","0","90","0","0","90","0","0","2","1","2","0","2","","33","2","","FL_40","Q241|av_trust_2|av_trust_5|av_trust_4|av_trust_3|av_trust_1","","","Q90|vB_driver_sue|vB_mnfctr_sue|vA_sue","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2024-05-11 08:15:11","2024-05-11 08:18:57","0","NA","100","225","1","2024-05-11 08:18:57","R_3DDhWSsb6Wqkt9v","","","","","NA","NA","anonymous","EN","1","2","2","0","26","20","33","80","12.179","31.039","35.991","4","100","0","100","50","39","","","","","","","","","","","1","1","2","64","1","","45","6","","FL_39","Q241|av_trust_1|av_trust_5|av_trust_3|av_trust_2|av_trust_4","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|avoid_AV|vB_cntrfctl_AV|vA_cntrfctl_AV","",""
"2024-05-11 08:23:58","2024-05-11 08:28:39","0","NA","100","281","1","2024-05-11 08:28:40","R_1zjwJaTmUOSyyQ7","","","","","NA","NA","anonymous","EN","1","2","2","0","0","10","61","80","","","","","","","","","","28.924","28.924","30.667","1","90","20","19","97","91","95","2","1","2","19","1","","40","4","","FL_40","Q241|av_trust_2|av_trust_1|av_trust_3|av_trust_5|av_trust_4","","","Q90|vB_mnfctr_sue|vA_sue|vB_driver_sue","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2024-05-11 08:23:22","2024-05-11 08:32:07","0","NA","100","525","1","2024-05-11 08:32:08","R_1iJ3ajlxLnc0t1H","","","","","NA","NA","anonymous","EN","1","2","2","5","38","20","32","23","21.99","105.324","106.566","7","100","1","100","92","82","","","","","","","","","","","1","1","2","0","2","","62","5","","FL_39","Q241|av_trust_3|av_trust_5|av_trust_4|av_trust_1|av_trust_2","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2024-05-11 08:25:09","2024-05-11 08:32:29","0","NA","100","440","1","2024-05-11 08:32:30","R_2V1QlsCAad7FleJ","","","","","NA","NA","anonymous","EN","1","2","2","0","28","29","29","81","","","","","","","","","","0","0","115.801","0","98","0","93","100","100","100","2","1","2","0","2","","69","4","","FL_40","Q241|av_trust_3|av_trust_4|av_trust_5|av_trust_2|av_trust_1","","","Q90|vB_driver_sue|vB_mnfctr_sue|vA_sue","Q71|vA_cntrfctl|avoid|vB_cntrfctl"
"2024-05-11 08:35:10","2024-05-11 08:38:30","0","NA","100","199","1","2024-05-11 08:38:30","R_1YVzqTqiQJEUKyY","","","","","NA","NA","anonymous","EN","1","2","2","0","13","0","50","90","2.497","25.565","27.732","7","100","50","100","0","50","","","","","","","","","","","1","1","2","0","2","","43","3","","FL_39","Q241|av_trust_5|av_trust_1|av_trust_4|av_trust_2|av_trust_3","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|avoid_AV|vA_cntrfctl_AV|vB_cntrfctl_AV","",""
"2024-05-11 08:58:41","2024-05-11 09:01:28","0","NA","100","167","1","2024-05-11 09:01:29","R_5uxVrDbWcBN13W1","","","","","NA","NA","anonymous","EN","1","2","2","59","53","53","66","34","0","0","29.485","0","92","10","100","0","0","","","","","","","","","","","1","1","1","93","1","","42","4","","FL_39","Q241|av_trust_4|av_trust_5|av_trust_1|av_trust_2|av_trust_3","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2024-05-11 08:59:39","2024-05-11 09:04:34","0","NA","100","295","1","2024-05-11 09:04:35","R_2sSUZTACJCbBRF2","","","","","NA","NA","anonymous","EN","1","2","2","0","1","1","5","100","","","","","","","","","","12.846","46.059","46.902","16","85","0","59","90","64","29","2","1","1","28","2","","70","3","","FL_40","Q241|av_trust_4|av_trust_3|av_trust_2|av_trust_5|av_trust_1","","","Q90|vA_sue|vB_mnfctr_sue|vB_driver_sue","Q71|vA_cntrfctl|avoid|vB_cntrfctl"
"2024-05-11 09:10:55","2024-05-11 09:13:35","0","NA","100","160","1","2024-05-11 09:13:36","R_2LLtnV6rV8UDd4A","","","","","NA","NA","anonymous","EN","1","2","2","0","0","0","0","100","","","","","","","","","","0","0","27.976","0","100","0","0","100","0","0","2","1","2","63","2","","33","4","","FL_40","Q241|av_trust_3|av_trust_5|av_trust_1|av_trust_2|av_trust_4","","","Q90|vB_driver_sue|vA_sue|vB_mnfctr_sue","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2024-05-11 09:15:01","2024-05-11 09:21:19","0","NA","100","378","1","2024-05-11 09:21:20","R_5K9meL7Np3iw6oG","","","","","NA","NA","anonymous","EN","1","2","2","10","10","0","10","90","0","0","72.391","0","70","50","60","60","75","","","","","","","","","","","1","1","2","10","2","","43","3","","FL_39","Q241|av_trust_2|av_trust_3|av_trust_4|av_trust_1|av_trust_5","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2024-05-11 09:12:53","2024-05-11 09:21:58","0","NA","100","544","1","2024-05-11 09:21:58","R_5MYxU9diS59NNDh","","","","","NA","NA","anonymous","EN","1","2","2","19","28","28","19","32","0","0","111.911","0","78","23","83","72","79","","","","","","","","","","","1","1","2","63","2","","41","4","","FL_39","Q241|av_trust_2|av_trust_5|av_trust_1|av_trust_3|av_trust_4","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|avoid_AV|vB_cntrfctl_AV|vA_cntrfctl_AV","",""
"2024-05-11 09:20:26","2024-05-11 09:23:09","0","NA","100","162","1","2024-05-11 09:23:09","R_7DjNex3gFQr2o2J","","","","","NA","NA","anonymous","EN","1","2","2","43","58","44","20","64","","","","","","","","","","0","0","34.989","0","87","0","22","92","30","29","2","1","2","29","2","","50","4","","FL_40","Q241|av_trust_4|av_trust_2|av_trust_1|av_trust_5|av_trust_3","","","Q90|vB_mnfctr_sue|vA_sue|vB_driver_sue","Q71|vA_cntrfctl|avoid|vB_cntrfctl"
"2024-05-11 09:17:34","2024-05-11 09:27:27","0","NA","100","593","1","2024-05-11 09:27:28","R_7VQOD7GkYRLKx8J","","","","","NA","NA","anonymous","EN","1","2","2","0","0","0","50","100","","","","","","","","","","41.856","104.553","106.622","7","0","0","0","55","0","0","2","1","2","0","2","","55","1","","FL_40","Q241|av_trust_2|av_trust_3|av_trust_4|av_trust_5|av_trust_1","","","Q90|vA_sue|vB_mnfctr_sue|vB_driver_sue","Q71|avoid|vB_cntrfctl|vA_cntrfctl"
"2024-05-11 09:35:49","2024-05-11 09:37:56","0","NA","100","126","1","2024-05-11 09:37:56","R_2byZh6pghPWAjAt","","","","","NA","NA","anonymous","EN","1","2","2","10","10","10","10","70","0","0","30.255","0","100","100","100","100","100","","","","","","","","","","","1","1","2","0","2","","49","6","","FL_39","Q241|av_trust_1|av_trust_4|av_trust_5|av_trust_3|av_trust_2","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2024-05-11 09:44:34","2024-05-11 09:47:29","0","NA","100","174","1","2024-05-11 09:47:29","R_2ExUEOdv4wKcCQN","","","","","NA","NA","anonymous","EN","1","2","2","0","2","0","0","99","0","0","8.213","0","82","81","71","99","82","","","","","","","","","","","1","1","2","10","2","","32","4","","FL_39","Q241|av_trust_2|av_trust_4|av_trust_3|av_trust_5|av_trust_1","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV","",""
"2024-05-11 09:46:02","2024-05-11 09:49:21","0","NA","100","199","1","2024-05-11 09:49:21","R_34VUaqQSv9gY1nH","","","","","NA","NA","anonymous","EN","1","2","2","0","0","0","0","100","0","0","58.072","0","100","100","100","100","100","","","","","","","","","","","1","1","2","0","2","","50","4","","FL_39","Q241|av_trust_5|av_trust_3|av_trust_1|av_trust_4|av_trust_2","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|avoid_AV|vA_cntrfctl_AV|vB_cntrfctl_AV","",""
"2024-05-11 09:45:32","2024-05-11 09:49:56","0","NA","100","264","1","2024-05-11 09:49:57","R_548mKkoOsMW7JXI","","","","","NA","NA","anonymous","EN","1","2","2","6","6","15","11","93","","","","","","","","","","0","0","38.632","0","84","22","26","92","89","79","2","1","1","17","2","","43","4","","FL_40","Q241|av_trust_4|av_trust_5|av_trust_3|av_trust_2|av_trust_1","","","Q90|vB_driver_sue|vA_sue|vB_mnfctr_sue","Q71|avoid|vB_cntrfctl|vA_cntrfctl"
"2024-05-11 09:46:33","2024-05-11 09:52:43","0","NA","100","370","1","2024-05-11 09:52:44","R_3uNZ6dlJNRkvLGF","","","","","NA","NA","anonymous","EN","1","2","2","45","35","45","85","50","","","","","","","","","","0","0","54.073","0","90","5","30","95","55","60","2","1","2","10","1","","41","1","","FL_40","Q241|av_trust_2|av_trust_5|av_trust_4|av_trust_1|av_trust_3","","","Q90|vB_driver_sue|vB_mnfctr_sue|vA_sue","Q71|vA_cntrfctl|avoid|vB_cntrfctl"
"2024-05-11 09:50:26","2024-05-11 09:56:14","0","NA","100","347","1","2024-05-11 09:56:14","R_3bUXibWgowOqYH1","","","","","NA","NA","anonymous","EN","1","2","2","0","50","20","17","90","","","","","","","","","","0","0","112.674","0","50","59","26","50","78","63","2","2","2","50","1","","33","4","","FL_40","Q241|av_trust_3|av_trust_5|av_trust_2|av_trust_4|av_trust_1","","","Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue","Q71|vB_cntrfctl|avoid|vA_cntrfctl"
"2024-05-11 09:56:06","2024-05-11 09:59:03","0","NA","100","177","1","2024-05-11 09:59:04","R_3ZU442XtPylFrc5","","","","","NA","NA","anonymous","EN","1","2","2","63","66","50","70","40","","","","","","","","","","3.076","28.561","36.023","9","100","0","0","100","9","0","2","1","2","63","2","","36","5","","FL_40","Q241|av_trust_4|av_trust_2|av_trust_5|av_trust_1|av_trust_3","","","Q90|vB_driver_sue|vB_mnfctr_sue|vA_sue","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2024-05-11 09:55:14","2024-05-11 09:59:34","0","NA","100","260","1","2024-05-11 09:59:35","R_5bVhLyxypW4nncN","","","","","NA","NA","anonymous","EN","1","2","2","0","0","0","0","100","0","0","42.165","0","100","50","100","100","100","","","","","","","","","","","1","1","2","12","2","","58","1","","FL_39","Q241|av_trust_5|av_trust_1|av_trust_2|av_trust_4|av_trust_3","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|vB_cntrfctl_AV|avoid_AV|vA_cntrfctl_AV","",""
"2024-05-11 09:57:22","2024-05-11 10:00:04","0","NA","100","161","1","2024-05-11 10:00:05","R_2FQx7AGRF33H5pU","","","","","NA","NA","anonymous","EN","1","2","2","50","19","23","22","100","2.666","6.204","16.717","6","50","100","100","100","100","","","","","","","","","","","1","2","2","0","2","","37","2","","FL_39","Q241|av_trust_5|av_trust_1|av_trust_4|av_trust_2|av_trust_3","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|vB_cntrfctl_AV|avoid_AV|vA_cntrfctl_AV","",""
"2024-05-11 10:00:32","2024-05-11 10:04:58","0","NA","100","266","1","2024-05-11 10:04:59","R_2NOD9V2VZ1lEw0E","","","","","NA","NA","anonymous","EN","1","2","2","43","69","71","70","45","","","","","","","","","","0","0","31.028","0","92","20","11","100","15","9","2","1","2","3","2","","59","2","","FL_40","Q241|av_trust_4|av_trust_3|av_trust_5|av_trust_2|av_trust_1","","","Q90|vA_sue|vB_mnfctr_sue|vB_driver_sue","Q71|vA_cntrfctl|avoid|vB_cntrfctl"
"2024-05-11 10:02:54","2024-05-11 10:07:43","0","NA","100","289","1","2024-05-11 10:07:44","R_20Z6KCcavDFQW7n","","","","","NA","NA","anonymous","EN","1","2","2","50","50","0","0","50","24.662","54.964","55.957","8","100","25","100","100","60","","","","","","","","","","","1","1","2","0","2","","69","3","","FL_39","Q241|av_trust_5|av_trust_4|av_trust_2|av_trust_3|av_trust_1","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|avoid_AV|vB_cntrfctl_AV|vA_cntrfctl_AV","",""
"2024-05-11 10:06:18","2024-05-11 10:10:20","0","NA","100","242","1","2024-05-11 10:10:20","R_7UYjHYvInWq2rsZ","","","","","NA","NA","anonymous","EN","1","2","2","10","8","42","15","50","0","0","26.546","0","53","50","92","44","50","","","","","","","","","","","1","1","2","0","1","","35","3","","FL_39","Q241|av_trust_1|av_trust_2|av_trust_4|av_trust_5|av_trust_3","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2024-05-11 10:10:44","2024-05-11 10:10:58","0","NA","100","14","1","2024-05-11 10:10:59","R_7jQLBIqZHguWRTb","","","","","NA","NA","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024-05-11 10:11:06","2024-05-11 10:14:42","0","NA","100","216","1","2024-05-11 10:14:43","R_7eK8aqvBJNnyHnq","","","","","NA","NA","anonymous","EN","1","2","2","0","5","0","0","4","","","","","","","","","","29.423","49.198","49.893","12","40","0","0","76","4","5","2","1","2","12","2","","50","4","","FL_40","Q241|av_trust_5|av_trust_2|av_trust_3|av_trust_4|av_trust_1","","","Q90|vA_sue|vB_driver_sue|vB_mnfctr_sue","Q71|vB_cntrfctl|avoid|vA_cntrfctl"
"2024-05-11 10:14:12","2024-05-11 10:14:58","0","NA","100","45","1","2024-05-11 10:14:58","R_7wbNTONopYGVfYB","","","","","NA","NA","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024-05-11 10:16:21","2024-05-11 10:18:03","0","NA","100","102","1","2024-05-11 10:18:03","R_3R9bGv7z5BK956g","","","","","NA","NA","anonymous","EN","1","2","2","16","61","30","30","79","0","0","8.293","0","64","76","62","62","66","","","","","","","","","","","1","2","2","50","2","","28","4","","FL_39","Q241|av_trust_1|av_trust_2|av_trust_5|av_trust_3|av_trust_4","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV","",""
"2024-05-11 10:17:45","2024-05-11 10:21:14","0","NA","100","208","1","2024-05-11 10:21:14","R_2dEC6V3Q9riAoKC","","","","","NA","NA","anonymous","EN","1","2","2","0","0","60","50","40","","","","","","","","","","0","0","34.666","0","100","0","10","100","100","50","2","1","2","10","1","","43","4","","FL_40","Q241|av_trust_2|av_trust_4|av_trust_1|av_trust_5|av_trust_3","","","Q90|vB_mnfctr_sue|vA_sue|vB_driver_sue","Q71|vA_cntrfctl|avoid|vB_cntrfctl"
"2024-05-11 10:22:15","2024-05-11 10:22:41","0","NA","100","25","1","2024-05-11 10:22:41","R_5CPwozGJQyjoibp","","","","","NA","NA","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024-05-11 10:21:15","2024-05-11 10:25:35","0","NA","100","260","1","2024-05-11 10:25:36","R_5k22Rd3s89fjILv","","","","","NA","NA","anonymous","EN","1","2","2","23","28","10","5","72","2.355","23.374","30.503","27","70","41","80","63","58","","","","","","","","","","","1","1","2","35","1","","40","4","","FL_39","Q241|av_trust_5|av_trust_4|av_trust_3|av_trust_1|av_trust_2","Q116|vB_mnfctr_sue_AV|vA_sue_AV","Q122|vB_cntrfctl_AV|avoid_AV|vA_cntrfctl_AV","",""
"2024-05-11 10:22:56","2024-05-11 10:25:53","0","NA","100","176","1","2024-05-11 10:25:54","R_5iZJu1sHDSMcwAF","","","","","NA","NA","anonymous","EN","1","2","2","30","9","0","0","85","","","","","","","","","","0","0","23.133","0","30","0","10","80","0","10","2","1","2","10","2","","32","5","","FL_40","Q241|av_trust_3|av_trust_4|av_trust_2|av_trust_1|av_trust_5","","","Q90|vB_driver_sue|vB_mnfctr_sue|vA_sue","Q71|avoid|vA_cntrfctl|vB_cntrfctl"
"2024-05-11 10:22:47","2024-05-11 10:26:30","0","NA","100","222","1","2024-05-11 10:26:30","R_7Nyxbi2Rr0LjLPd","","","","","NA","NA","anonymous","EN","1","2","2","0","0","0","0","92","","","","","","","","","","0.459","35.348","36.104","13","100","32","0","93","23","67","2","1","2","0","2","","20","1","","FL_40","Q241|av_trust_4|av_trust_2|av_trust_3|av_trust_5|av_trust_1","","","Q90|vB_driver_sue|vA_sue|vB_mnfctr_sue","Q71|vB_cntrfctl|vA_cntrfctl|avoid"
"2024-05-11 10:26:52","2024-05-11 10:31:18","0","NA","100","266","1","2024-05-11 10:31:19","R_525VptfsPP3rQnC","","","","","NA","NA","anonymous","EN","1","2","2","61","54","54","51","41","31.326","31.326","32.825","1","100","0","100","72","8","","","","","","","","","","","1","1","2","62","2","","48","4","","FL_39","Q241|av_trust_4|av_trust_1|av_trust_3|av_trust_5|av_trust_2","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|vA_cntrfctl_AV|avoid_AV|vB_cntrfctl_AV","",""
"2024-05-11 10:44:36","2024-05-11 10:47:30","0","NA","100","173","1","2024-05-11 10:47:30","R_2kIjh88AumiX2TM","","","","","NA","NA","anonymous","EN","1","2","2","65","31","57","55","50","","","","","","","","","","0","0","13.639","0","57","50","61","57","46","59","1","2","2","32","2","","27","3","","FL_40","Q241|av_trust_1|av_trust_5|av_trust_4|av_trust_2|av_trust_3","","","Q90|vB_mnfctr_sue|vB_driver_sue|vA_sue","Q71|vA_cntrfctl|vB_cntrfctl|avoid"
"2024-05-11 10:52:13","2024-05-11 10:56:12","0","NA","100","238","1","2024-05-11 10:56:12","R_7NgeoS4t9mZufoX","","","","","NA","NA","anonymous","EN","1","2","2","0","0","0","0","100","","","","","","","","","","0","0","27.69","0","100","10","100","70","70","70","2","1","2","60","2","","32","4","","FL_40","Q241|av_trust_1|av_trust_4|av_trust_3|av_trust_2|av_trust_5","","","Q90|vB_mnfctr_sue|vB_driver_sue|vA_sue","Q71|vB_cntrfctl|avoid|vA_cntrfctl"
"2024-05-11 11:03:50","2024-05-11 11:08:45","0","NA","100","295","1","2024-05-11 11:08:46","R_21i2z6Pd9SCSuke","","","","","NA","NA","anonymous","EN","1","2","2","10","20","15","15","79","0","0","51.808","0","100","70","100","35","35","","","","","","","","","","","1","1","2","0","2","","42","3","","FL_39","Q241|av_trust_2|av_trust_1|av_trust_3|av_trust_4|av_trust_5","Q116|vA_sue_AV|vB_mnfctr_sue_AV","Q122|avoid_AV|vA_cntrfctl_AV|vB_cntrfctl_AV","",""
